Date,Time,Timer,Temperature,Condition,Light,Car,CarDuration
2022-06-27,07-21-28.219,6.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-21-50.745,22.0,15.87,overcast clouds,Red,True,19
2022-06-27,07-21-59.282,8.0,15.87,overcast clouds,Green,True,4
2022-06-27,07-22-01.124,1,15.87,overcast clouds,Red,False,0
2022-06-27,07-22-15.880,14.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-22-17.623,1,15.87,overcast clouds,Red,False,0
2022-06-27,07-22-19.665,1.0,15.87,overcast clouds,Green,False,0
2022-06-27,07-22-44.530,23.0,15.87,overcast clouds,Red,False,0
2022-06-27,07-22-57.388,14.0,15.87,overcast clouds,Green,False,1
2022-06-27,07-23-51.310,52.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-24-10.148,17.0,15.92,overcast clouds,Green,True,5
2022-06-27,07-24-31.080,21.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-24-41.507,9.0,15.92,overcast clouds,Green,False,2
2022-06-27,07-25-09.081,27.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-25-29.632,20.0,15.92,overcast clouds,Green,True,6
2022-06-27,07-25-54.472,22.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-26-19.422,26.0,15.92,overcast clouds,Green,True,8
2022-06-27,07-26-35.759,14.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-26-48.433,12.0,15.92,overcast clouds,Green,True,3
2022-06-27,07-27-02.746,14.0,15.92,overcast clouds,Red,True,6
2022-06-27,07-27-13.246,9.0,15.92,overcast clouds,Green,False,1
2022-06-27,07-27-31.953,17.0,15.92,overcast clouds,Red,False,0
2022-06-27,07-27-38.287,6.0,15.92,overcast clouds,Green,False,1
2022-06-27,07-28-11.479,32.0,15.93,overcast clouds,Red,False,0
2022-06-27,07-28-17.779,5.0,15.93,overcast clouds,Green,True,3
2022-06-27,07-28-18.148,1,15.93,overcast clouds,Red,False,1
2022-06-27,07-28-40.503,20.0,15.93,overcast clouds,Green,False,0
2022-06-27,07-29-26.230,45.0,15.93,overcast clouds,Red,False,0
2022-06-27,07-29-47.100,21.0,15.93,overcast clouds,Green,True,3
2022-06-27,07-30-11.979,23.0,15.93,overcast clouds,Red,False,0
2022-06-27,07-30-22.446,9.0,15.93,overcast clouds,Green,False,1
2022-06-27,07-31-18.233,55.0,15.98,overcast clouds,Red,False,0
2022-06-27,07-31-33.576,16.0,15.98,overcast clouds,Green,True,5
2022-06-27,07-32-09.827,34.0,15.98,overcast clouds,Red,False,0
2022-06-27,07-32-26.766,16.0,15.98,overcast clouds,Green,True,3
2022-06-27,07-32-59.463,32.0,15.98,overcast clouds,Red,True,21
2022-06-27,07-33-24.211,23.0,15.98,overcast clouds,Green,True,6
2022-06-27,07-34-15.887,51.0,15.98,overcast clouds,Red,True,14
2022-06-27,07-34-18.215,2.0,15.98,overcast clouds,Green,True,3
2022-06-27,07-34-20.011,1,15.98,overcast clouds,Red,False,0
2022-06-27,07-34-34.543,13.0,15.98,overcast clouds,Green,False,2
2022-06-27,07-34-57.256,23.0,15.98,overcast clouds,Red,False,0
2022-06-27,07-35-03.395,5.0,15.98,overcast clouds,Green,False,0
2022-06-27,07-35-26.534,22.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-35-38.685,11.0,15.99,overcast clouds,Green,False,0
2022-06-27,07-35-42.688,2.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-35-51.367,10.0,15.99,overcast clouds,Green,False,1
2022-06-27,07-36-05.624,12.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-36-20.276,13.0,15.99,overcast clouds,Green,False,2
2022-06-27,07-36-34.952,15.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-36-49.827,14.0,15.99,overcast clouds,Green,True,3
2022-06-27,07-37-15.220,24.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-37-25.370,10.0,15.99,overcast clouds,Green,False,2
2022-06-27,07-37-49.882,22.0,15.99,overcast clouds,Red,True,4
2022-06-27,07-38-02.252,11.0,15.99,overcast clouds,Green,True,3
2022-06-27,07-39-00.436,57.0,15.99,overcast clouds,Red,True,13
2022-06-27,07-39-02.613,1.0,15.99,overcast clouds,Green,False,1
2022-06-27,07-39-04.707,1.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-39-17.423,14.0,15.99,overcast clouds,Green,False,2
2022-06-27,07-39-48.257,28.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-39-54.835,6.0,15.99,overcast clouds,Green,False,0
2022-06-27,07-40-17.360,22.0,15.96,overcast clouds,Red,False,0
2022-06-27,07-40-34.141,16.0,15.96,overcast clouds,Green,False,0
2022-06-27,07-41-09.212,34.0,15.96,overcast clouds,Red,False,0
2022-06-27,07-41-25.984,16.0,15.97,overcast clouds,Green,False,0
2022-06-27,07-41-54.784,28.0,15.97,overcast clouds,Red,False,1
2022-06-27,07-42-24.322,28.0,15.97,overcast clouds,Green,True,12
2022-06-27,07-42-52.946,28.0,15.97,overcast clouds,Red,False,0
2022-06-27,07-43-22.153,27.0,15.97,overcast clouds,Green,True,4
2022-06-27,07-43-49.140,27.0,15.97,overcast clouds,Red,False,0
2022-06-27,07-43-59.833,10.0,15.97,overcast clouds,Green,False,2
2022-06-27,07-44-26.493,24.0,15.97,overcast clouds,Red,False,0
2022-06-27,07-44-37.787,11.0,15.97,overcast clouds,Green,True,4
2022-06-27,07-44-58.491,19.0,15.97,overcast clouds,Red,False,0
2022-06-27,07-45-10.900,13.0,15.99,overcast clouds,Green,True,5
2022-06-27,07-45-23.387,11.0,15.99,overcast clouds,Red,True,10
2022-06-27,07-45-36.043,12.0,15.99,overcast clouds,Green,True,4
2022-06-27,07-45-58.867,21.0,15.99,overcast clouds,Red,False,0
2022-06-27,07-46-05.103,7.0,15.99,overcast clouds,Green,False,0
2022-06-27,07-46-24.667,16.0,15.99,overcast clouds,Red,True,4
2022-06-27,07-46-26.741,3.0,15.99,overcast clouds,Green,True,4
2022-06-27,07-46-28.811,1.0,15.99,overcast clouds,Red,False,1
2022-06-27,07-46-49.605,19.0,15.99,overcast clouds,Green,True,4
2022-06-27,07-47-15.231,25.0,15.99,overcast clouds,Red,False,1
2022-06-27,07-47-25.442,10.0,15.99,overcast clouds,Green,False,2
2022-06-27,07-47-56.537,28.0,15.99,overcast clouds,Red,True,26
2022-06-27,07-48-09.390,14.0,15.99,overcast clouds,Green,True,4
2022-06-27,07-48-34.070,22.0,16,overcast clouds,Red,False,0
2022-06-27,07-48-56.932,23.0,16,overcast clouds,Green,True,6
2022-06-27,07-49-24.192,25.0,16,overcast clouds,Red,False,0
2022-06-27,07-49-35.320,11.0,16.01,overcast clouds,Green,False,2
2022-06-27,07-49-59.652,23.0,16.01,overcast clouds,Red,False,0
2022-06-27,07-50-06.204,6.0,16.01,overcast clouds,Green,False,0
2022-06-27,07-50-41.039,34.0,16.01,overcast clouds,Red,False,1
2022-06-27,07-50-59.931,17.0,16.01,overcast clouds,Green,True,3
2022-06-27,07-51-17.092,17.0,16.01,overcast clouds,Red,False,0
2022-06-27,07-51-26.894,9.0,16.01,overcast clouds,Green,False,2
2022-06-27,07-52-21.146,53.0,16.01,overcast clouds,Red,False,1
2022-06-27,07-52-25.389,3.0,16.01,overcast clouds,Green,True,3
2022-06-27,07-52-25.752,1,16.01,overcast clouds,Red,False,1
2022-06-27,07-52-48.623,21.0,16.01,overcast clouds,Green,True,5
2022-06-27,07-53-06.986,18.0,16.01,overcast clouds,Red,True,2
2022-06-27,07-53-36.574,28.0,16.02,overcast clouds,Green,True,8
2022-06-27,07-53-59.295,22.0,16.02,overcast clouds,Red,False,0
2022-06-27,07-54-07.815,8.0,16.02,overcast clouds,Green,False,1
2022-06-27,07-54-34.718,24.0,16.02,overcast clouds,Red,False,0
2022-06-27,07-54-40.991,7.0,16.03,overcast clouds,Green,False,1
2022-06-27,07-55-02.202,20.0,16.03,overcast clouds,Red,True,4
2022-06-27,07-55-18.644,14.0,16.03,overcast clouds,Green,True,7
2022-06-27,07-55-29.094,11.0,16.03,overcast clouds,Red,True,2
2022-06-27,07-55-45.862,16.0,16.08,overcast clouds,Green,True,10
2022-06-27,07-55-47.764,1,16.08,overcast clouds,Red,False,0
2022-06-27,07-55-58.295,10.0,16.08,overcast clouds,Green,False,1
2022-06-27,07-56-21.024,22.0,16.08,overcast clouds,Red,False,0
2022-06-27,07-56-37.885,16.0,16.08,overcast clouds,Green,True,4
2022-06-27,07-56-58.432,18.0,16.08,light rain,Red,False,0
2022-06-27,07-57-05.113,7.0,16.08,light rain,Green,False,1
2022-06-27,07-57-06.731,1.0,16.08,light rain,Red,False,0
2022-06-27,07-57-19.103,11.0,16.08,light rain,Green,True,3
2022-06-27,07-57-48.291,27.0,16.08,light rain,Red,True,19
2022-06-27,07-57-58.688,11.0,16.08,light rain,Green,False,2
2022-06-27,07-58-27.714,27.0,16.07,light rain,Red,False,0
2022-06-27,07-58-50.409,21.0,16.07,light rain,Green,True,4
2022-06-27,07-59-00.770,11.0,16.07,light rain,Red,True,8
2022-06-27,07-59-11.408,10.0,16.07,light rain,Green,True,7
2022-06-27,07-59-31.889,18.0,16.07,light rain,Red,False,0
2022-06-27,07-59-40.417,8.0,16.07,light rain,Green,False,2
2022-06-27,08-00-04.932,24.0,16.07,light rain,Red,True,18
2022-06-27,08-00-15.285,9.0,16.07,light rain,Green,False,2
2022-06-27,08-00-29.673,13.0,16.07,light rain,Red,False,0
2022-06-27,08-00-50.434,20.0,16.11,overcast clouds,Green,True,7
2022-06-27,08-01-13.005,22.0,16.11,overcast clouds,Red,True,18
2022-06-27,08-01-27.877,14.0,16.11,overcast clouds,Green,True,4
2022-06-27,08-02-01.062,32.0,16.21,overcast clouds,Red,False,0
2022-06-27,08-02-11.237,9.0,16.21,overcast clouds,Green,False,0
2022-06-27,08-02-36.060,23.0,16.21,overcast clouds,Red,False,0
2022-06-27,08-03-01.251,25.0,16.21,overcast clouds,Green,False,2
2022-06-27,08-03-28.473,25.0,16.17,overcast clouds,Red,False,1
2022-06-27,08-03-53.791,26.0,16.17,overcast clouds,Green,True,5
2022-06-27,08-04-17.073,22.0,16.17,overcast clouds,Red,True,20
2022-06-27,08-04-27.112,10.0,16.17,overcast clouds,Green,True,4
2022-06-27,08-05-05.030,36.0,16.15,overcast clouds,Red,False,0
2022-06-27,08-05-17.084,11.0,16.15,overcast clouds,Green,False,2
2022-06-27,08-05-42.137,23.0,16.15,overcast clouds,Red,False,0
2022-06-27,08-05-52.777,10.0,16.15,overcast clouds,Green,True,3
2022-06-27,08-06-13.212,20.0,16.17,overcast clouds,Red,False,0
2022-06-27,08-06-36.203,21.0,16.17,overcast clouds,Green,True,6
2022-06-27,08-07-06.534,29.0,16.17,overcast clouds,Red,False,0
2022-06-27,08-07-21.210,15.0,16.17,overcast clouds,Green,True,5
2022-06-27,08-07-46.248,23.0,16.17,overcast clouds,Red,True,18
2022-06-27,08-08-01.104,16.0,16.17,overcast clouds,Green,True,4
2022-06-27,08-08-21.670,18.0,16.17,overcast clouds,Red,False,1
2022-06-27,08-08-28.123,6.0,16.15,overcast clouds,Green,False,1
2022-06-27,08-08-48.735,20.0,16.15,overcast clouds,Red,False,0
2022-06-27,08-08-59.328,10.0,16.15,overcast clouds,Green,False,2
2022-06-27,08-09-30.035,28.0,16.17,overcast clouds,Red,False,0
2022-06-27,08-09-52.620,21.0,16.17,overcast clouds,Green,True,8
2022-06-27,08-10-05.116,13.0,16.17,overcast clouds,Red,False,0
2022-06-27,08-10-15.494,9.0,16.17,overcast clouds,Green,False,2
2022-06-27,08-10-38.358,21.0,16.17,overcast clouds,Red,True,5
2022-06-27,08-10-49.111,12.0,16.17,overcast clouds,Green,True,4
2022-06-27,08-11-42.192,50.0,16.17,overcast clouds,Red,True,3
2022-06-27,08-11-52.738,10.0,16.17,overcast clouds,Green,True,3
2022-06-27,08-12-12.247,18.0,16.17,overcast clouds,Red,True,2
2022-06-27,08-12-18.644,6.0,16.17,overcast clouds,Green,False,0
2022-06-27,08-12-51.962,32.0,16.2,overcast clouds,Red,True,16
2022-06-27,08-13-08.900,16.0,16.2,overcast clouds,Green,True,7
2022-06-27,08-13-32.386,22.0,16.2,overcast clouds,Red,True,12
2022-06-27,08-13-52.341,20.0,16.2,overcast clouds,Green,True,4
2022-06-27,08-14-17.974,24.0,16.2,overcast clouds,Red,True,3
2022-06-27,08-14-26.199,7.0,16.2,overcast clouds,Green,False,2
2022-06-27,08-14-39.390,13.0,16.2,overcast clouds,Red,False,0
2022-06-27,08-14-51.308,11.0,16.2,overcast clouds,Green,True,4
2022-06-27,08-15-18.510,25.0,16.22,overcast clouds,Red,True,17
2022-06-27,08-15-37.728,20.0,16.22,overcast clouds,Green,True,5
2022-06-27,08-16-00.251,20.0,16.22,overcast clouds,Red,True,11
2022-06-27,08-16-10.977,10.0,16.22,overcast clouds,Green,False,2
2022-06-27,08-16-54.586,42.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-17-16.699,21.0,16.4,overcast clouds,Green,True,5
2022-06-27,08-17-31.242,15.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-17-43.634,11.0,16.4,overcast clouds,Green,False,1
2022-06-27,08-18-09.252,25.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-18-18.992,9.0,16.4,overcast clouds,Green,False,2
2022-06-27,08-18-51.988,31.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-19-19.194,28.0,16.4,overcast clouds,Green,True,8
2022-06-27,08-19-44.231,23.0,16.4,overcast clouds,Red,False,1
2022-06-27,08-20-00.580,14.0,16.4,overcast clouds,Green,True,4
2022-06-27,08-20-19.255,19.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-20-27.612,7.0,16.4,overcast clouds,Green,False,2
2022-06-27,08-20-44.303,15.0,16.4,overcast clouds,Red,False,0
2022-06-27,08-20-57.036,12.0,16.4,overcast clouds,Green,True,4
2022-06-27,08-21-11.561,15.0,16.4,overcast clouds,Red,True,6
2022-06-27,08-21-30.007,16.0,16.4,overcast clouds,Green,True,5
2022-06-27,08-21-51.077,22.0,16.4,overcast clouds,Red,False,1
2022-06-27,08-22-01.326,8.0,16.4,overcast clouds,Green,False,1
2022-06-27,08-22-16.061,14.0,16.4,overcast clouds,Red,True,10
2022-06-27,08-22-22.334,5.0,16.4,overcast clouds,Green,False,0
2022-06-27,08-22-37.046,13.0,16.4,light rain,Red,True,6
2022-06-27,08-22-49.625,13.0,16.4,light rain,Green,False,2
2022-06-27,08-23-08.408,17.0,16.4,light rain,Red,False,1
2022-06-27,08-23-18.751,8.0,16.4,light rain,Green,False,1
2022-06-27,08-23-42.954,24.0,16.38,light rain,Red,True,12
2022-06-27,08-23-49.002,6.0,16.38,light rain,Green,False,1
2022-06-27,08-24-13.977,23.0,16.38,light rain,Red,False,0
2022-06-27,08-24-36.368,22.0,16.38,light rain,Green,True,7
2022-06-27,08-25-03.107,26.0,16.38,light rain,Red,False,0
2022-06-27,08-25-13.796,10.0,16.38,light rain,Green,True,7
2022-06-27,08-25-40.812,25.0,16.41,light rain,Red,False,0
2022-06-27,08-25-46.747,6.0,16.41,light rain,Green,False,1
2022-06-27,08-26-11.732,24.0,16.41,light rain,Red,False,0
2022-06-27,08-26-28.357,15.0,16.41,light rain,Green,False,2
2022-06-27,08-26-44.773,16.0,16.41,light rain,Red,False,0
2022-06-27,08-26-57.458,12.0,16.41,light rain,Green,False,2
2022-06-27,08-27-36.478,36.0,16.41,light rain,Red,False,0
2022-06-27,08-27-55.204,20.0,16.41,light rain,Green,True,8
2022-06-27,08-28-24.158,27.0,16.41,light rain,Red,True,8
2022-06-27,08-28-34.469,9.0,16.41,light rain,Green,False,1
2022-06-27,08-28-48.045,13.0,16.41,light rain,Red,False,1
2022-06-27,08-29-10.751,22.0,16.43,overcast clouds,Green,False,2
2022-06-27,08-29-25.430,14.0,16.43,overcast clouds,Red,False,0
2022-06-27,08-29-35.848,9.0,16.43,overcast clouds,Green,False,2
2022-06-27,08-30-06.989,31.0,16.43,overcast clouds,Red,True,3
2022-06-27,08-30-15.324,7.0,16.45,overcast clouds,Green,False,0
2022-06-27,08-30-33.999,17.0,16.45,overcast clouds,Red,True,2
2022-06-27,08-30-46.243,10.0,16.45,overcast clouds,Green,False,2
2022-06-27,08-31-29.274,44.0,16.45,overcast clouds,Red,False,1
2022-06-27,08-31-58.611,27.0,16.45,overcast clouds,Green,True,8
2022-06-27,08-32-21.547,23.0,16.45,overcast clouds,Red,False,0
2022-06-27,08-32-42.251,19.0,16.56,overcast clouds,Green,True,7
2022-06-27,08-32-58.992,17.0,16.56,overcast clouds,Red,True,5
2022-06-27,08-33-21.624,20.0,16.56,overcast clouds,Green,True,4
2022-06-27,08-33-51.071,30.0,16.56,overcast clouds,Red,False,0
2022-06-27,08-34-03.378,10.0,16.56,overcast clouds,Green,True,4
2022-06-27,08-34-18.036,13.0,16.56,overcast clouds,Red,False,0
2022-06-27,08-34-28.765,10.0,16.56,overcast clouds,Green,False,1
2022-06-27,08-34-41.334,13.0,16.56,overcast clouds,Red,True,8
2022-06-27,08-34-47.592,5.0,16.56,overcast clouds,Green,False,0
2022-06-27,08-35-17.259,28.0,16.6,overcast clouds,Red,True,18
2022-06-27,08-35-45.852,27.0,16.6,overcast clouds,Green,True,7
2022-06-27,08-36-00.730,14.0,16.6,overcast clouds,Red,True,14
2022-06-27,08-36-09.099,9.0,16.6,overcast clouds,Green,True,3
2022-06-27,08-36-23.943,13.0,16.62,overcast clouds,Red,True,2
2022-06-27,08-36-32.151,7.0,16.62,overcast clouds,Green,False,1
2022-06-27,08-36-55.088,21.0,16.62,overcast clouds,Red,False,0
2022-06-27,08-37-07.503,13.0,16.62,overcast clouds,Green,True,3
2022-06-27,08-37-46.864,37.0,16.62,overcast clouds,Red,True,8
2022-06-27,08-37-55.208,9.0,16.62,overcast clouds,Green,True,3
2022-06-27,08-38-30.377,32.0,16.62,overcast clouds,Red,True,4
2022-06-27,08-38-40.924,9.0,16.62,overcast clouds,Green,True,4
2022-06-27,08-39-23.385,44.0,16.62,overcast clouds,Red,False,1
2022-06-27,08-39-33.304,9.0,16.62,overcast clouds,Green,True,5
2022-06-27,08-39-50.026,15.0,16.62,overcast clouds,Red,False,1
2022-06-27,08-40-00.294,9.0,16.62,overcast clouds,Green,True,3
2022-06-27,08-40-14.630,12.0,16.62,overcast clouds,Red,True,5
2022-06-27,08-40-23.927,9.0,16.62,overcast clouds,Green,False,0
2022-06-27,08-40-36.424,11.0,16.62,overcast clouds,Red,True,7
2022-06-27,08-40-44.645,7.0,16.62,overcast clouds,Green,False,2
2022-06-27,08-41-37.373,54.0,16.62,overcast clouds,Red,False,0
2022-06-27,08-41-45.316,6.0,16.62,overcast clouds,Green,False,0
2022-06-27,08-42-22.713,36.0,16.62,overcast clouds,Red,False,1
2022-06-27,08-42-35.053,12.0,16.62,overcast clouds,Green,True,4
2022-06-27,08-42-51.979,16.0,16.62,overcast clouds,Red,False,1
2022-06-27,08-43-06.289,12.0,16.62,overcast clouds,Green,True,4
2022-06-27,08-43-34.565,28.0,16.62,overcast clouds,Red,False,0
2022-06-27,08-43-55.158,20.0,16.62,overcast clouds,Green,True,8
2022-06-27,08-44-18.303,22.0,16.62,overcast clouds,Red,True,7
2022-06-27,08-44-34.581,14.0,16.62,overcast clouds,Green,False,2
2022-06-27,08-44-55.371,21.0,16.62,overcast clouds,Red,True,17
2022-06-27,08-45-05.708,9.0,16.62,overcast clouds,Green,True,4
2022-06-27,08-45-28.588,22.0,16.62,overcast clouds,Red,True,16
2022-06-27,08-45-43.017,13.0,16.62,overcast clouds,Green,False,2
2022-06-27,08-46-05.663,22.0,16.62,overcast clouds,Red,True,2
2022-06-27,08-46-14.082,8.0,16.67,overcast clouds,Green,False,2
2022-06-27,08-46-28.549,13.0,16.67,overcast clouds,Red,True,9
2022-06-27,08-46-42.811,14.0,16.67,overcast clouds,Green,True,3
2022-06-27,08-47-05.395,21.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-47-15.793,9.0,16.67,overcast clouds,Green,True,3
2022-06-27,08-47-34.578,18.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-47-48.919,14.0,16.67,overcast clouds,Green,True,4
2022-06-27,08-48-23.997,34.0,16.67,overcast clouds,Red,True,4
2022-06-27,08-48-34.054,8.0,16.67,overcast clouds,Green,True,3
2022-06-27,08-48-46.559,11.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-48-59.237,14.0,16.67,overcast clouds,Green,True,4
2022-06-27,08-49-17.579,16.0,16.67,overcast clouds,Red,True,3
2022-06-27,08-49-27.975,9.0,16.67,overcast clouds,Green,False,2
2022-06-27,08-50-01.169,33.0,16.67,overcast clouds,Red,True,5
2022-06-27,08-50-11.516,9.0,16.67,overcast clouds,Green,True,3
2022-06-27,08-50-34.290,21.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-50-43.405,10.0,16.67,overcast clouds,Green,True,4
2022-06-27,08-50-58.200,12.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-51-07.240,10.0,16.67,overcast clouds,Green,False,2
2022-06-27,08-51-35.368,27.0,16.67,overcast clouds,Red,True,19
2022-06-27,08-51-46.247,9.0,16.67,overcast clouds,Green,True,3
2022-06-27,08-52-29.550,42.0,16.67,overcast clouds,Red,True,2
2022-06-27,08-52-46.513,16.0,16.67,overcast clouds,Green,True,4
2022-06-27,08-53-21.680,34.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-53-27.937,5.0,16.67,overcast clouds,Green,False,0
2022-06-27,08-54-04.119,35.0,16.67,overcast clouds,Red,True,15
2022-06-27,08-54-16.698,12.0,16.67,overcast clouds,Green,True,4
2022-06-27,08-54-38.360,20.0,16.67,overcast clouds,Red,False,0
2022-06-27,08-54-43.272,6.0,16.67,overcast clouds,Green,False,1
2022-06-27,08-55-00.413,15.0,16.67,overcast clouds,Red,True,2
2022-06-27,08-55-06.652,5.0,16.65,overcast clouds,Green,False,0
2022-06-27,08-55-47.723,40.0,16.65,overcast clouds,Red,False,1
2022-06-27,08-55-58.050,9.0,16.65,overcast clouds,Green,True,7
2022-06-27,08-56-17.259,19.0,16.65,overcast clouds,Red,True,13
2022-06-27,08-56-25.129,7.0,16.65,overcast clouds,Green,False,2
2022-06-27,08-56-45.946,19.0,16.65,overcast clouds,Red,False,1
2022-06-27,08-56-54.323,7.0,16.65,overcast clouds,Green,False,2
2022-06-27,08-57-06.845,13.0,16.65,overcast clouds,Red,True,7
2022-06-27,08-57-17.112,9.0,16.65,overcast clouds,Green,True,4
2022-06-27,08-57-33.762,15.0,16.65,overcast clouds,Red,False,1
2022-06-27,08-57-52.531,17.0,16.65,overcast clouds,Green,True,11
2022-06-27,08-58-19.662,27.0,16.65,overcast clouds,Red,False,0
2022-06-27,08-58-30.034,9.0,16.65,overcast clouds,Green,False,2
2022-06-27,08-58-59.111,29.0,16.6,overcast clouds,Red,True,5
2022-06-27,08-59-17.874,18.0,16.6,overcast clouds,Green,True,12
2022-06-27,08-59-32.337,13.0,16.6,overcast clouds,Red,True,9
2022-06-27,08-59-43.006,10.0,16.6,overcast clouds,Green,True,6
2022-06-27,09-00-02.430,18.0,16.62,light rain,Red,False,0
2022-06-27,09-00-14.121,11.0,16.62,light rain,Green,True,4
2022-06-27,09-00-28.495,12.0,16.62,light rain,Red,False,1
2022-06-27,09-00-33.672,5.0,16.62,light rain,Green,False,0
2022-06-27,09-01-06.037,31.0,16.66,light rain,Red,False,1
2022-06-27,09-01-12.340,5.0,16.66,light rain,Green,False,0
2022-06-27,09-01-24.803,13.0,16.66,light rain,Red,True,6
2022-06-27,09-01-35.490,10.0,16.66,light rain,Green,True,4
2022-06-27,09-02-19.839,42.0,16.66,light rain,Red,False,0
2022-06-27,09-02-30.456,10.0,16.66,light rain,Green,True,3
2022-06-27,09-02-50.915,20.0,16.66,light rain,Red,False,0
2022-06-27,09-02-57.267,6.0,16.66,light rain,Green,False,0
2022-06-27,09-03-21.926,22.0,16.7,light rain,Red,False,0
2022-06-27,09-03-48.746,27.0,16.7,light rain,Green,True,12
2022-06-27,09-04-13.765,23.0,16.7,light rain,Red,True,3
2022-06-27,09-04-24.348,10.0,16.72,overcast clouds,Green,True,3
2022-06-27,09-04-49.969,24.0,16.72,overcast clouds,Red,False,1
2022-06-27,09-05-00.379,9.0,16.72,overcast clouds,Green,False,0
2022-06-27,09-05-22.314,21.0,16.72,overcast clouds,Red,False,0
2022-06-27,09-05-30.573,7.0,16.74,overcast clouds,Green,False,1
2022-06-27,09-05-42.074,11.0,16.74,overcast clouds,Red,False,0
2022-06-27,09-05-52.377,9.0,16.74,overcast clouds,Green,False,0
2022-06-27,09-06-13.124,21.0,16.74,overcast clouds,Red,False,0
2022-06-27,09-06-21.765,8.0,16.74,overcast clouds,Green,False,1
2022-06-27,09-06-40.081,16.0,16.74,overcast clouds,Red,True,12
2022-06-27,09-06-46.436,6.0,16.74,overcast clouds,Green,False,1
2022-06-27,09-06-50.403,2.0,16.74,overcast clouds,Red,False,0
2022-06-27,09-07-00.922,11.0,16.74,overcast clouds,Green,False,2
2022-06-27,09-07-34.208,31.0,16.74,overcast clouds,Red,True,26
2022-06-27,09-07-45.211,11.0,16.74,overcast clouds,Green,True,5
2022-06-27,09-09-26.265,99.0,16.72,overcast clouds,Red,True,6
2022-06-27,09-09-55.860,30.0,16.72,overcast clouds,Green,True,16
2022-06-27,09-10-22.861,26.0,16.72,overcast clouds,Red,True,2
2022-06-27,09-10-31.208,7.0,16.72,overcast clouds,Green,False,1
2022-06-27,09-10-56.371,23.0,16.72,overcast clouds,Red,False,0
2022-06-27,09-11-07.142,12.0,16.72,overcast clouds,Green,True,4
2022-06-27,09-11-23.630,14.0,16.72,overcast clouds,Red,False,1
2022-06-27,09-11-40.194,15.0,16.72,overcast clouds,Green,True,5
2022-06-27,09-12-00.983,21.0,16.72,overcast clouds,Red,True,9
2022-06-27,09-12-11.588,10.0,16.72,overcast clouds,Green,True,4
2022-06-27,09-12-28.011,14.0,16.72,overcast clouds,Red,False,1
2022-06-27,09-12-38.361,9.0,16.72,overcast clouds,Green,False,2
2022-06-27,09-12-55.020,17.0,16.72,overcast clouds,Red,False,0
2022-06-27,09-13-07.428,11.0,16.72,overcast clouds,Green,True,4
2022-06-27,09-13-47.074,39.0,16.72,overcast clouds,Red,True,5
2022-06-27,09-14-06.180,18.0,16.68,overcast clouds,Green,True,10
2022-06-27,09-14-20.508,12.0,16.68,overcast clouds,Red,False,0
2022-06-27,09-14-29.184,10.0,16.68,overcast clouds,Green,True,3
2022-06-27,09-14-47.567,16.0,16.68,overcast clouds,Red,False,1
2022-06-27,09-14-54.102,6.0,16.68,overcast clouds,Green,False,1
2022-06-27,09-15-08.349,12.0,16.84,overcast clouds,Red,True,7
2022-06-27,09-15-15.088,7.0,16.84,overcast clouds,Green,False,2
2022-06-27,09-15-47.518,31.0,16.84,overcast clouds,Red,False,0
2022-06-27,09-16-02.326,14.0,16.84,overcast clouds,Green,True,3
2022-06-27,09-16-22.796,20.0,17.07,overcast clouds,Red,False,0
2022-06-27,09-16-35.220,11.0,17.07,overcast clouds,Green,False,1
2022-06-27,09-17-00.145,23.0,17.07,overcast clouds,Red,False,0
2022-06-27,09-17-10.373,9.0,17.07,overcast clouds,Green,False,1
2022-06-27,09-17-18.642,7.0,17.07,overcast clouds,Red,False,0
2022-06-27,09-17-27.113,10.0,17.07,overcast clouds,Green,False,0
2022-06-27,09-17-57.720,28.0,17.07,overcast clouds,Red,True,3
2022-06-27,09-18-08.271,10.0,17.07,overcast clouds,Green,True,4
2022-06-27,09-18-27.725,18.0,17.05,overcast clouds,Red,True,2
